Locus_tag	Translation_start	Translation_stop	Strand	Gene	Raw_counts_replicate_1	Raw_counts_replicate_2	RPKM
b3848	4030515	4031129	+	yigZ	43643	35697	96
b3849	4031168	4032619	+	trkH	107834	86104	99
b3850	4032631	4033176	+	hemG	32004	24621	77
b3851	4033554	4035095	+	rrsA	1668113	1653905	1610
b3852	4035164	4035240	+	ileT	24864	25169	486
b3853	4035283	4035358	+	alaT	5640	4929	103
b3854	4035542	4038446	+	rrlA	2234340	1758718	1017
b3855	4038540	4038659	+	rrfA	1025	1109	13
b3856	4038929	4039456	-	mobB	30335	20727	71
b3857	4039438	4040022	-	mobA	31618	23016	69
b3858	4040092	4040361	+	yihD	161322	154294	872
b3859	4040438	4041424	+	rdoA	126300	131613	196
b3860	4041441	4042067	+	dsbA	174436	138279	369
b3861	4042222	4043652	+	yihF	46622	38915	44
b3862	4043693	4044625	-	yihG	56005	61597	95
b3863	4044989	4047775	+	polA	306126	238272	145
b3864	4047922	4048030	+	spf	33005	25088	394
b3865	4048156	4048788	-	yihA	179466	149314	385
b4457	4049059	4049303	+	csrC	62526	44427	322
b3866	4049370	4049879	+	yihI	137336	112465	363
b3867	4050068	4051441	+	hemN	155906	138804	160
b4686	4051670	4051780	-	yshB	35098	31492	447
b3868	4051892	4053301	-	glnG	85199	62302	77
b3869	4053313	4054362	-	glnL	74725	70566	103
b3870	4054648	4056057	-	glnA	846752	1102964	1046
b3871	4056430	4058253	+	typA	1038200	861896	773
b3872	4058470	4059180	+	yihL	18200	12687	32
b3873	4059188	4060168	+	yihM	29978	30156	46
b3874	4060270	4061535	+	yihN	53265	44896	58
b3875	4061626	4062318	-	ompL	18249	16769	38
b3876	4062386	4063789	-	yihO	37646	36139	39
b3877	4063832	4065217	-	yihP	34941	29751	35
b3878	4065263	4067299	-	yihQ	40643	37838	29
b3879	4067498	4068424	-	yihR	12863	14630	22
b3880	4068538	4069779	-	yihS	25638	23278	29
b3881	4069796	4070674	-	yihT	13726	13628	23
b3882	4070698	4071594	-	yihU	13398	12148	21
b3883	4071762	4072658	+	yihV	17845	15433	28
b3884	4072692	4073477	+	yihW	43987	34654	74
b3885	4073576	4074175	+	yihX	39993	30496	87
b3886	4074169	4075041	+	yihY	50645	37270	74
b3887	4075038	4075475	+	dtd	29272	21625	86
b3888	4075472	4076461	+	yiiD	40374	47013	66
b3889	4077320	4077532	+	yiiE	8170	9427	62
b3890	4077774	4077992	+	yiiF	21399	18996	137
b3891	4078322	4079251	-	fdhE	149299	133615	226
b3892	4079248	4079883	-	fdoI	286806	234360	607
b3893	4079880	4080782	-	fdoH	345510	315754	545
b3894	4080795	4083845	-	fdoG	923814	789339	417
b3895	4084039	4084872	+	fdhD	62241	50798	100
b3896	4085025	4086080	+	yiiG	42968	36320	56
b3897	4086130	4087878	-	frvR	30564	29882	26
b3898	4087878	4088948	-	frvX	29280	22095	35
b3899	4088938	4090389	-	frvB	28337	25180	27
b3900	4090400	4090846	-	frvA	6074	3832	16
b3901	4091147	4091461	-	rhaM	5645	4695	24
b3902	4091471	4092295	-	rhaD	21746	17087	35
b3903	4092746	4094005	-	rhaA	21171	19731	24
b3904	4094002	4095471	-	rhaB	20540	16917	19
b3905	4095759	4096595	+	rhaS	22055	17633	35
b3906	4096669	4097517	+	rhaR	22725	17130	35
b3907	4097514	4098548	-	rhaT	35141	26306	44
b3908	4098833	4099453	+	sodA	66340	69480	164
b3909	4099713	4100696	+	kdgT	33796	28282	47
b3910	4100845	4101519	+	yiiM	28282	21042	54
b3911	4101625	4102998	-	cpxA	84842	72130	85
b3912	4102995	4103693	-	cpxR	65940	46610	119
b4484	4103843	4104343	+	cpxP	194926	221554	625
b3915	4104492	4105394	+	fieF	116471	93384	172
b3916	4105575	4106537	+	pfkA	171221	140178	240
b3917	4106857	4107846	+	sbp	50099	42582	70
b3918	4107953	4108708	+	cdh	33922	30339	63
b3919	4108763	4109530	-	tpiA	289650	265022	538
b3920	4109638	4110237	-	yiiQ	55836	44130	123
b3921	4110338	4110778	+	yiiR	25130	24501	84
b3922	4110990	4111289	+	yiiS	52565	49396	253
b3923	4111316	4111744	+	uspD	88255	73906	281
b3924	4111749	4112495	-	fpr	64791	57971	122
b3925	4112592	4113602	-	glpX	126614	129851	190
b3926	4113737	4115245	-	glpK	1677466	1459786	1545
b3927	4115268	4116113	-	glpF	1219092	866943	1817
b3928	4116538	4116783	+	zapB	218136	146196	1089
b3929	4116868	4117353	-	rraA	83946	61554	221
b3930	4117446	4118372	-	menA	41538	34846	61
b3931	4118439	4119770	-	hslU	213502	182396	221
b3932	4119780	4120310	-	hslV	116296	98491	300
b3933	4120403	4121362	-	ftsN	98398	91787	148
b3934	4121454	4122479	-	cytR	124538	94396	158
b3935	4122635	4124833	-	priA	68902	61350	44
b3936	4125036	4125248	+	rpmE	111275	103503	752
b3937	4125309	4125917	-	yiiX	53167	39779	113
b3938	4126101	4126418	-	metJ	111134	85865	458
b3939	4126695	4127855	+	metB	90889	65398	99
b3940	4127858	4130290	+	metL	86691	69719	48
b3941	4130639	4131529	+	metF	28841	23929	44
b3942	4131858	4134038	+	katG	632628	514299	390
b3943	4134131	4135036	+	yijE	61909	46321	88
b3944	4135063	4135680	-	yijF	17407	14073	38
b3945	4135955	4137058	-	gldA	57346	43433	67
b3946	4137069	4137731	-	fsaB	18644	16266	39
b3947	4137743	4140244	-	ptsA	42156	33455	22
b3949	4140553	4141632	+	frwC	52205	45630	67
b3950	4141647	4141967	+	frwB	19366	14184	77
b3951	4142018	4144315	+	pflD	32734	30432	21
b3952	4144281	4145159	+	pflC	25929	19285	38
b3953	4145161	4145502	+	frwD	9932	7854	39
b3954	4145489	4146340	-	yijO	28711	22007	44
b3955	4146555	4148288	-	eptC	136712	118512	109
b3956	4148470	4151121	-	ppc	221251	180023	112
b3957	4151719	4152870	-	argE	28706	27868	37
b3958	4153024	4154028	+	argC	21522	19639	31
b3959	4154036	4154812	+	argB	27454	24604	50
b3960	4154873	4156246	+	argH	56792	47937	57
b4458	4156308	4156417	-	oxyS	4728	6038	74
b3961	4156513	4157430	+	oxyR	81975	59415	114
b3962	4157413	4158813	-	sthA	344321	294131	338
b3963	4159147	4159794	+	fabR	103703	83543	214
b3964	4159794	4160153	+	yijD	102245	80852	377
b3965	4160193	4161293	-	trmA	171433	142674	212
b3966	4161662	4163506	+	btuB	249265	199363	180
b3967	4163451	4164308	+	murI	56829	44641	88
b3968	4164682	4166223	+	rrsB	1821090	1774826	1742
b3969	4166395	4166470	+	gltT	125632	110577	2311
b3970	4166664	4169567	+	rrlB	1896508	1433675	847
b3971	4169660	4169779	+	rrfB	674	1026	11
b3972	4170080	4171108	+	murB	135721	111691	178
b3973	4171105	4172070	+	birA	113627	75189	144
b3974	4172099	4173049	-	coaA	192602	170249	284
b3976	4173411	4173486	+	thrU	44203	33360	754
b3977	4173495	4173579	+	tyrU	58148	43697	885
b3978	4173696	4173770	+	glyT	81480	61741	1411
b3979	4173777	4173852	+	thrT	155458	136067	2852
b3980	4173967	4175151	+	tufB	3242270	2644193	3682
b3981	4175381	4175764	+	secE	242393	225908	909
b3982	4175766	4176311	+	nusG	385836	371484	1035
b3983	4176470	4176898	+	rplK	1556179	1442348	5209
b3984	4176902	4177606	+	rplA	2279973	1862765	4356
b3985	4178019	4178516	+	rplJ	2644857	2412927	7564
b3986	4178583	4178948	+	rplL	2012172	1785702	7719
b3987	4179268	4183296	+	rpoB	2094198	1567111	671
b3988	4183373	4187596	+	rpoC	1651239	1382645	533
b3989	4187809	4188348	+	yjaZ	65625	56056	167
b4691	4188350	4188510	-	sroH	11254	9652	96
b3990	4188758	4189891	-	thiH	29178	23870	35
b3991	4189888	4190658	-	thiG	14828	14838	29
b4407	4190660	4190860	-	thiS	4229	3835	30
b3992	4190844	4191599	-	thiF	23568	13323	36
b3993	4191592	4192227	-	thiE	12921	10333	27
b3994	4192227	4194122	-	thiC	38897	37091	30
b3995	4194355	4194831	-	rsd	64821	52398	182
b3996	4194926	4195699	+	nudC	61459	53128	110
b3997	4195739	4196803	+	hemE	92370	72942	115
b3998	4196813	4197484	+	nfi	39167	26976	72
b3999	4197527	4198117	+	yjaG	103022	94142	249
b4000	4198304	4198576	+	hupA	1346053	1332774	7334
b4001	4198589	4199284	+	yjaH	41822	31449	78
b4002	4199286	4199711	-	zraP	12254	10473	40
b4003	4199949	4201346	+	zraS	41398	28647	37
b4004	4201343	4202668	+	zraR	30115	24688	31
b4005	4202665	4203954	-	purD	50681	47172	57
b4006	4203966	4205555	-	purH	63113	74496	65
b4007	4206170	4207711	+	rrsE	1836952	1792381	1758
b4008	4207797	4207872	+	gltV	10165	8215	179
b4009	4208066	4210969	+	rrlE	1991226	1594563	915
b4010	4211063	4211182	+	rrfE	1020	812	11
b4011	4211257	4211640	+	yjaA	26946	21633	94
b4012	4211703	4212146	-	yjaB	35000	27571	104
b4013	4212303	4213232	+	metA	24287	19123	35
b4014	4213501	4215102	+	aceB	38646	35907	35
b4015	4215132	4216436	+	aceA	28973	27853	33
b4016	4216619	4218355	+	aceK	32469	29010	26
b4017	4218324	4220510	-	arpA	57805	49280	36
b4018	4220827	4221651	-	iclR	70841	64016	122
b4019	4221851	4225534	+	metH	150492	133942	57
b4020	4225754	4227385	+	yjbB	44152	36974	37
b4021	4227476	4228165	-	pepE	47775	43022	98
b4022	4228377	4229249	+	rluF	97048	74990	146
b4023	4229382	4229654	-	yjbD	30706	26143	155
b4024	4229907	4231256	-	lysC	50702	48229	55
b4025	4231781	4233430	+	pgi	439219	388820	373
b4026	4233929	4234171	+	yjbE	1561	1540	10
b4027	4234285	4234923	+	yjbF	9364	8350	21
b4028	4234920	4235657	+	yjbG	12435	9569	22
b4029	4235657	4237753	+	yjbH	33176	28622	22
b4620	4237800	4238078	-	yjbT	5576	5931	31
b4030	4238348	4238758	+	psiE	13682	9882	42
b4031	4238802	4240277	-	xylE	35271	31519	34
b4032	4240649	4241539	-	malG	30232	34109	54
b4033	4241554	4243098	-	malF	118478	86982	98
b4034	4243252	4244442	-	malE	333382	243178	357
b4035	4244807	4245922	+	malK	171906	82769	166
b4036	4245994	4247334	+	lamB	215097	159210	206
b4037	4247577	4248497	+	malM	73924	85355	130
b4038	4248726	4250306	+	yjbI	19985	18125	18
b4039	4250529	4251026	+	ubiC	78306	63280	211
b4040	4251039	4251911	+	ubiA	103556	78038	154
b4041	4252066	4254489	-	plsB	229485	201583	132
b4042	4254660	4255028	+	dgkA	29692	27884	116
b4043	4255138	4255746	+	lexA	396925	280447	819
b4044	4255765	4257144	+	dinF	108943	85779	104
b4045	4257260	4257469	+	yjbJ	51035	26207	267
b4046	4257511	4258026	-	zur	53382	23307	107
b4047	4258344	4258598	+	yjbL	3074	1738	14
b4048	4258622	4259329	+	yjbM	12159	10526	24
b4049	4259737	4260729	+	dusA	59416	58395	89
b4050	4260863	4261105	+	pspG	16905	13619	93
b4051	4261271	4262254	-	qorA	29977	22709	40
b4052	4262337	4263752	+	dnaB	163717	138281	158
b4053	4263805	4264884	+	alr	81922	66496	102
b4054	4265137	4266330	+	tyrB	47364	38275	53
b4621	4266832	4267035	-	yjbS	942	625	6
b4055	4267437	4268150	+	aphA	68964	47339	120
b4056	4268261	4268677	+	yjbQ	118010	100135	388
b4057	4268681	4269037	+	yjbR	32390	24416	118
b4058	4269072	4271894	-	uvrA	148857	128608	73
b4059	4272148	4272684	+	ssb	102227	66621	231
b4060	4272783	4273064	-	yjcB	10429	11040	57
b4061	4273494	4275080	+	yjcC	50168	42466	43
b4062	4275083	4275406	-	soxS	25057	25929	118
b4063	4275492	4275956	+	soxR	10143	9010	31
b4459	4275950	4276089	-	ryjA	4024	3222	38
b4064	4276502	4277851	+	yjcD	69200	72091	78
b4065	4278003	4279652	+	yjcE	69095	54409	55
b4066	4279806	4281098	-	yjcF	11538	12981	14
b4067	4281276	4282925	-	actP	40488	34575	34
b4068	4282922	4283236	-	yjcH	3756	5337	22
b4069	4283436	4285394	-	acs	49338	39214	33
b4070	4285787	4287223	+	nrfA	125222	110936	122
b4071	4287268	4287834	+	nrfB	21089	18455	52
b4072	4287831	4288502	+	nrfC	17281	14257	35
b4073	4288499	4289455	+	nrfD	76649	66116	111
b4074	4289535	4291193	+	nrfE	84339	62302	65
b4075	4291186	4291569	+	nrfF	15035	11943	52
b4076	4291566	4292162	+	nrfG	10650	10522	27
b4077	4292504	4293817	+	gltP	77703	70075	84
b4078	4294459	4295148	-	yjcO	44199	39813	91
b4079	4295242	4297389	-	fdhF	106228	107323	74
b4080	4297587	4299053	-	mdtP	18893	13371	16
b4081	4299050	4301101	-	mdtO	43190	36634	29
b4082	4301101	4302132	-	mdtN	20707	15936	26
b4622	4302151	4302426	-	ytcA	9085	4835	37
b4083	4302635	4304620	-	yjcS	24454	18756	16
b4084	4304893	4305822	-	alsK	25206	22531	38
b4085	4305806	4306501	-	alsE	24216	27657	56
b4086	4306512	4307492	-	alsC	21429	19214	31
b4087	4307471	4309003	-	alsA	38909	43442	40
b4088	4309130	4310065	-	alsB	30363	25106	44
b4089	4310124	4311014	-	rpiR	73079	63397	114
b4090	4311373	4311822	+	rpiB	30118	20602	83
b4487	4311891	4312220	+	yjdP	16458	12242	64
b4092	4312367	4313125	-	phnP	10980	10334	21
b4093	4313127	4313561	-	phnO	5669	5340	19
b4094	4313548	4314105	-	phnN	9205	9300	25
b4095	4314105	4315241	-	phnM	21401	15908	24
b4096	4315238	4315918	-	phnL	17680	11682	32
b4097	4316029	4316787	-	phnK	12132	9562	21
b4098	4316784	4317629	-	phnJ	16202	13459	26
b4099	4317622	4318686	-	phnI	20885	13509	24
b4100	4318686	4319270	-	phnH	9099	6933	20
b4101	4319267	4319719	-	phnG	3558	2804	10
b4102	4319720	4320445	-	phnF	11827	6965	19
b4104	4320466	4321253	-	phnE	12502	9358	21
b4105	4321359	4322375	-	phnD	21901	21036	32
b4106	4322400	4323188	-	phnC	13539	13886	26
b4107	4323321	4323764	-	yjdN	10331	12985	40
b4108	4324422	4324757	-	yjdM	70386	76750	329
b4109	4325158	4327386	+	yjdA	92951	82812	59
b4110	4327383	4328261	+	yjcZ	27609	20869	41
b4111	4328525	4330027	+	proP	217254	185935	199
b4703	4330139	4330228	+	pmrR	18825	16087	288
b4112	4330204	4331295	-	basS	54763	50801	72
b4113	4331305	4331973	-	basR	25370	18803	49
b4114	4331970	4333613	-	eptA	50599	39369	41
b4115	4333717	4335054	-	adiC	35015	32691	38
b4116	4335191	4335952	-	adiY	54299	48220	100
b4117	4336277	4338544	-	adiA	70539	56531	42
b4118	4338743	4339651	-	melR	36115	20661	46
b4119	4339934	4341289	+	melA	27345	22617	27
b4120	4341392	4342813	+	melB	84961	77233	85
b4121	4342952	4343581	-	yjdF	21243	18294	47
b4122	4343703	4345349	-	fumB	95290	94920	86
b4123	4345427	4346767	-	dcuB	79469	65843	80
b4124	4347338	4348057	-	dcuR	58369	45242	106
b4125	4348054	4349685	-	dcuS	83350	61336	65
b4126	4349866	4350096	+	yjdI	16930	12009	92
b4127	4350108	4350380	+	yjdJ	32814	23677	153
b4128	4350607	4350903	+	yjdK	13476	13431	68
b4559	4350931	4351104	+	yjdO	9972	7176	73
b4129	4351223	4352740	-	lysU	1283023	1147058	1191
b4130	4352977	4354434	-	yjdL	55880	47484	53
b4131	4354493	4356640	-	cadA	429142	401610	288
b4132	4356720	4358054	-	cadB	101876	83205	103
b4133	4358419	4359957	-	cadC	53356	53692	52
b4654	4360214	4360376	-	yjdQ	4372	3330	35
b4134	4360574	4360649	-	pheU	4317	2702	68
b4135	4360756	4361331	-	yjdC	43194	41664	110
b4136	4361368	4363065	-	dsbD	65173	54845	52
b4137	4363041	4363379	-	cutA	27145	24770	114
b4138	4363495	4364796	-	dcuA	657814	531805	677
b4139	4364914	4366350	-	aspA	2121092	1705239	1972
b4140	4366687	4367163	+	fxsA	77158	70930	231
b4141	4367179	4368435	-	yjeH	70729	51607	72
b4142	4368711	4369004	+	groS	282731	243937	1331
b4143	4369048	4370694	+	groL	1135753	855971	893
b4144	4370832	4371185	+	yjeI	48008	38363	181
b4145	4371388	4372257	-	yjeJ	31893	43445	66
b4146	4372652	4373680	-	epmB	134542	125540	188
b4147	4373722	4374288	+	efp	318374	279237	784
b4410	4374340	4374465	+	ecnA	10740	12031	136
b4411	4374576	4374722	+	ecnB	9970	11578	110
b4148	4374898	4375215	+	sugE	27118	26679	126
b4149	4375212	4375745	-	blc	20517	13463	47
b4150	4375834	4376967	-	ampC	63655	79808	96
b4151	4377030	4377389	-	frdD	296087	261511	1152
b4152	4377400	4377795	-	frdC	175554	175256	662
b4153	4377806	4378540	-	frdB	296552	317117	626
b4154	4378533	4380341	-	frdA	568105	473703	427
b4155	4380666	4381643	+	epmA	64409	72250	105
b4156	4381862	4383364	+	yjeM	104476	79612	91
b4157	4383416	4383730	+	yjeN	27314	24201	122
b4158	4383727	4384041	+	yjeO	39341	28145	158
b4159	4384070	4387393	-	mscM	129924	108850	53
b4160	4387415	4388383	-	psd	89457	81758	132
b4161	4388480	4389532	-	rsgA	92233	72389	116
b4162	4389627	4390172	+	orn	26211	24135	69
b4163	4390383	4390458	+	glyV	221346	157751	3676
b4164	4390495	4390570	+	glyX	170150	116453	2775
b4165	4390606	4390681	+	glyY	80362	62734	1393
b4670	4390915	4390968	+	yjeV	6735	3539	138
b4166	4390951	4392090	-	queG	77628	51431	83
b4167	4392089	4393636	+	nnr	69640	53607	59
b4168	4393608	4394069	+	tsaE	32033	23511	89
b4169	4394088	4395425	+	amiB	80364	69040	83
b4170	4395435	4397282	+	mutL	87076	75256	65
b4171	4397275	4398225	+	miaA	1015587	786483	1401
b4172	4398311	4398619	+	hfq	714864	557174	3045
b4173	4398695	4399975	+	hflX	622556	553050	683
b4174	4400061	4401320	+	hflK	471489	424493	529
b4175	4401323	4402327	+	hflC	257776	214523	349
b4176	4402409	4402606	+	yjeT	26530	17500	163
b4177	4402710	4404008	+	purA	398564	296511	395
b4178	4404213	4404638	+	nsrR	117632	44611	274
b4179	4404677	4407118	+	rnr	386276	329895	218
b4180	4407298	4408029	+	rlmB	50623	48164	101
b4181	4408156	4408557	+	yjfI	7445	7154	27
b4182	4408576	4409274	+	yjfJ	18050	15639	36
b4183	4409325	4409984	+	yjfK	18968	16329	40
b4184	4410002	4410400	+	yjfL	7800	8229	30
b4185	4410410	4411048	+	yjfM	16837	14863	37
b4186	4411051	4412214	+	yjfC	22475	21319	28
b4187	4412298	4413923	+	aidB	57844	42841	46
b4188	4414040	4414315	-	yjfN	13817	5413	50
b4189	4414464	4414793	-	bsmA	25902	9234	76
b4190	4414975	4415724	+	yjfP	17774	15664	33
b4191	4415721	4416476	-	ulaR	40321	30950	70
b4192	4416584	4417648	-	ulaG	21694	13846	25
b4193	4418003	4419400	+	ulaA	30435	29536	32
b4194	4419416	4419721	+	ulaB	7272	4898	29
b4195	4419731	4420195	+	ulaC	11755	8572	32
b4196	4420209	4420859	+	ulaD	12148	11381	27
b4197	4420869	4421723	+	ulaE	31861	23249	48
b4198	4421723	4422409	+	ulaF	21430	18189	43
b4199	4422539	4422814	-	yjfY	10208	9103	52
b4200	4423141	4423536	+	rpsF	842336	769863	3032
b4201	4423543	4423857	+	priB	1545665	1370804	6887
b4202	4423862	4424089	+	rpsR	1085154	1041512	6962
b4203	4424131	4424580	+	rplI	720556	622188	2217
b4204	4424651	4425445	-	yjfZ	69660	72361	134
b4205	4425717	4426118	+	ytfA	12386	10210	42
b4206	4426102	4426740	-	ytfB	83016	71977	180
b4207	4426958	4427578	+	fklB	65438	49127	136
b4208	4427887	4429299	+	cycA	148974	125639	144
b4209	4429344	4430006	-	ytfE	12188	11642	27
b4210	4430114	4431079	-	ytfF	26619	19911	36
b4211	4431187	4432047	-	qorB	18707	17987	32
b4212	4432136	4432516	+	ytfH	9848	11264	42
b4213	4432645	4434588	-	cpdB	132414	116536	95
b4214	4434778	4435518	+	cysQ	22719	19269	42
b4215	4435730	4436668	+	ytfI	31252	29333	48
b4216	4436731	4437285	-	ytfJ	23855	17959	56
b4217	4437610	4437816	+	ytfK	30477	18186	172
b4218	4437895	4439238	-	ytfL	119550	134479	142
b4219	4439561	4440199	-	msrA	17014	15891	38
b4220	4440405	4442138	+	tamA	78253	65559	62
b4221	4442135	4445914	+	tamB	264282	253261	102
b4222	4445917	4446258	+	ytfP	69467	83921	338
b4224	4446470	4446721	+	chpS	11940	7273	56
b4225	4446715	4447065	+	chpB	17308	15154	69
b4226	4447145	4447675	-	ppa	340403	393601	1040
b4227	4447985	4448941	+	ytfQ	49723	42845	72
b4485	4449081	4450583	+	ytfR	30033	24211	27
b4230	4450594	4451619	+	ytfT	27489	27901	40
b4231	4451606	4452601	+	yjfF	39655	33908	55
b4232	4452634	4453632	-	fbp	245480	210866	339
b4233	4453808	4455181	+	mpl	234955	185544	227
b4234	4455337	4455888	-	yjgA	144786	142725	389
b4235	4455982	4457334	+	pmbA	132621	93776	123
b4236	4457513	4457878	+	cybC	65458	57210	249
b4237	4457923	4458387	-	nrdG	61028	46644	171
b4238	4458545	4460683	-	nrdD	296678	307807	212
b4239	4461077	4462732	-	treC	775373	716639	671
b4240	4462782	4464203	-	treB	2297070	1744055	2100
b4241	4464322	4465269	-	treR	39861	35732	59
b4702	4465454	4465507	+	mgtL	3481	3577	98
b4242	4465648	4468344	+	mgtA	235443	173240	112
b4243	4468550	4468936	-	ridA	105098	75953	345
b4244	4469009	4469470	-	pyrI	12847	11042	38
b4245	4469483	4470418	-	pyrB	21268	19981	33
b4246	4470422	4470556	-	pyrL	8390	4928	72
b4248	4470837	4471232	-	yjgH	12710	13142	49
b4249	4471363	4472076	-	bdcA	12923	13811	28
b4251	4472147	4472740	+	bdcR	39073	34087	92
b4252	4472885	4473337	+	tabA	80801	69291	246
b4253	4473460	4475274	+	yjgL	23477	20069	18
b4254	4475330	4476334	-	argI	25189	29047	41
b4255	4476496	4476912	+	rraB	429761	377639	1440
b4256	4477057	4477560	-	yjgM	28455	24389	78
b4257	4477753	4478949	+	yjgN	32467	30881	40
b4258	4479005	4481860	-	valS	383805	307643	179
b4259	4481860	4482303	-	holC	71513	58774	218
b4260	4482463	4483974	-	pepA	164596	138580	149
b4261	4484241	4485341	+	lptF	170965	149246	216
b4262	4485341	4486423	+	lptG	77584	72950	104
b4263	4486584	4488086	-	yjgR	59607	53373	56
b4264	4488164	4489162	-	idnR	34585	26367	45
b4265	4489229	4490548	-	idnT	30660	27537	33
b4266	4490610	4491374	-	idnO	15056	12824	27
b4267	4491398	4492429	-	idnD	22360	20143	31
b4268	4492646	4493209	+	idnK	17800	13240	41
b4269	4493213	4494232	-	yjgB	26181	20299	34
b4270	4494428	4494512	+	leuX	2271	1993	37
b4271	4494698	4495963	+	intB	122841	107109	135
b4272	4496295	4496660	+	insC1	32626	28878	125
b4273	4496618	4497523	+	insD1	54995	45850	83
b4274	4497616	4498814	-	yjgX	88355	63090	93
b4277	4499283	4499612	+	yjgZ	5938	4375	23
b4278	4500126	4501454	-	insG	196455	127978	179
b4279	4502081	4503298	+	yjhB	63882	53036	71
b4280	4503310	4504428	+	yjhC	130972	107263	158
b4655	4504471	4504596	+	ythA	5277	5017	61
b4281	4504649	4504879	-	yjhD	10912	8311	62
b4282	4504884	4505132	+	yjhE	8397	9201	53
b4284	4505489	4506640	-	insI1	494047	323811	521
b4561	4506699	4506965	-	insM	23207	15755	107
b4623	4507032	4507816	+	insO	13950	10627	23
b4286	4507827	4508156	+	yjhV	5274	5331	24
b4287	4508713	4509480	-	fecE	17883	15683	33
b4288	4509481	4510437	-	fecD	22560	16661	30
b4289	4510434	4511432	-	fecC	34217	23153	42
b4290	4511429	4512331	-	fecB	67317	42581	89
b4291	4512376	4514700	-	fecA	178195	160361	108
b4292	4514787	4515740	-	fecR	16569	14976	25
b4293	4515737	4516258	-	fecI	22453	30039	76
b4294	4516550	4516825	+	insA	16976	11766	77
b4576	4516744	4517247	+	insB1	24726	16443	60
b4295	4517361	4518347	-	yjhU	211451	131572	255
b4296	4518694	4520043	-	yjhF	44880	35555	44
b4297	4520150	4522117	-	yjhG	42344	39063	31
b4298	4522128	4523033	-	yjhH	12957	12848	21
b4299	4523038	4523826	-	yjhI	20864	18801	37
b4300	4524129	4524911	-	sgcR	20201	15710	34
b4301	4524928	4525560	-	sgcE	12391	10133	26
b4302	4525572	4526003	-	sgcA	7109	6906	24
b4624	4526000	4526089	+	ryjB	5641	6520	102
b4303	4526134	4526940	-	sgcQ	32757	26608	55
b4304	4526953	4528266	-	sgcC	27860	23136	29
b4565	4528278	4528556	-	sgcB	6481	5587	32
b4305	4528553	4529674	-	sgcX	27871	22967	34
b4656	4530073	4530333	-	yjhY	15202	14755	86
b4306	4530460	4531206	-	yjhP	30146	24562	54
b4307	4531262	4531807	-	yjhQ	24327	19127	59
b4566	4531819	4532076	-	yjhX	25017	17078	120
b4657	4532453	4532698	-	yjhZ	8202	5347	40
b4308	4532814	4534054	+	yjhR	68402	48079	69
b4309	4534637	4535617	-	nanS	23898	26496	39
b4310	4535682	4536788	-	nanM	66188	76033	97
b4311	4536808	4537524	-	nanC	49403	66936	123
